,city,timestamp,temperature,cloud_cover,cloud_cover_description,pressure,windspeed,precipitation,felt_temperature
279,Burbank,2018-01-11 13:53:00,8.0,33.0,Fair,993.39,7.0,0.0,7.0
280,Burbank,2018-01-11 14:53:00,8.0,34.0,Fair,994.38,6.0,0.0,8.0
281,Burbank,2018-01-11 15:53:00,9.0,34.0,Fair,994.38,0.0,0.0,9.0
282,Burbank,2018-01-11 16:53:00,11.0,34.0,Fair,995.7,0.0,0.0,11.0
283,Burbank,2018-01-11 17:53:00,13.0,34.0,Fair,996.36,0.0,0.0,13.0
284,Burbank,2018-01-11 18:53:00,16.0,34.0,Fair,995.37,0.0,0.0,16.0
285,Burbank,2018-01-11 19:53:00,18.0,34.0,Fair,994.38,0.0,0.0,18.0
286,Burbank,2018-01-11 20:53:00,19.0,34.0,Fair,993.39,0.0,0.0,19.0
287,Burbank,2018-01-11 21:53:00,21.0,34.0,Fair,993.06,0.0,0.0,21.0
288,Burbank,2018-01-11 22:53:00,22.0,34.0,Fair,993.06,0.0,0.0,22.0
289,Burbank,2018-01-11 23:53:00,22.0,34.0,Fair,992.73,0.0,0.0,22.0
290,Burbank,2018-01-12 00:53:00,21.0,34.0,Fair,993.06,6.0,0.0,21.0
291,Burbank,2018-01-12 01:53:00,19.0,33.0,Fair,993.06,0.0,0.0,19.0
292,Burbank,2018-01-12 02:53:00,17.0,33.0,Fair,993.39,6.0,0.0,17.0
293,Burbank,2018-01-12 03:53:00,17.0,33.0,Fair,993.72,6.0,0.0,17.0
294,Burbank,2018-01-12 04:53:00,14.0,33.0,Fair,994.05,0.0,0.0,14.0
295,Burbank,2018-01-12 05:53:00,14.0,33.0,Fair,994.71,9.0,0.0,14.0
296,Burbank,2018-01-12 06:53:00,13.0,33.0,Fair,994.38,0.0,0.0,13.0
297,Burbank,2018-01-12 07:53:00,12.0,33.0,Fair,994.38,6.0,0.0,12.0
298,Burbank,2018-01-12 08:53:00,12.0,33.0,Fair,994.05,0.0,0.0,12.0
299,Burbank,2018-01-12 09:53:00,11.0,33.0,Fair,994.05,0.0,0.0,11.0
300,Burbank,2018-01-12 10:53:00,10.0,33.0,Fair,993.72,6.0,0.0,10.0
301,Burbank,2018-01-12 11:53:00,9.0,33.0,Fair,993.06,0.0,0.0,9.0
302,Burbank,2018-01-12 12:53:00,10.0,33.0,Fair,993.06,0.0,0.0,10.0
303,Burbank,2018-01-12 13:53:00,9.0,33.0,Fair,993.39,0.0,0.0,9.0
304,Burbank,2018-01-12 14:53:00,9.0,34.0,Fair,993.72,9.0,0.0,8.0
305,Burbank,2018-01-12 15:53:00,11.0,34.0,Fair,994.05,0.0,0.0,11.0
306,Burbank,2018-01-12 16:53:00,14.0,30.0,Partly Cloudy,994.38,0.0,0.0,14.0
307,Burbank,2018-01-12 17:53:00,17.0,34.0,Fair,994.38,6.0,0.0,17.0
308,Burbank,2018-01-12 18:53:00,23.0,34.0,Fair,993.39,0.0,0.0,23.0
309,Burbank,2018-01-12 19:53:00,25.0,30.0,Partly Cloudy,992.08,13.0,0.0,25.0
310,Burbank,2018-01-12 20:53:00,26.0,34.0,Fair,990.76,15.0,0.0,26.0
311,Burbank,2018-01-12 21:53:00,24.0,30.0,Partly Cloudy,990.76,11.0,0.0,24.0
312,Burbank,2018-01-12 22:53:00,23.0,30.0,Partly Cloudy,990.43,11.0,0.0,23.0
313,Burbank,2018-01-12 23:53:00,23.0,30.0,Partly Cloudy,990.43,7.0,0.0,23.0
314,Burbank,2018-01-13 00:53:00,22.0,30.0,Partly Cloudy,990.43,0.0,0.0,22.0
315,Burbank,2018-01-13 01:53:00,20.0,29.0,Partly Cloudy,990.76,6.0,0.0,20.0
316,Burbank,2018-01-13 02:53:00,18.0,33.0,Fair,991.09,0.0,0.0,18.0
317,Burbank,2018-01-13 03:53:00,16.0,33.0,Fair,991.09,0.0,0.0,16.0
318,Burbank,2018-01-13 04:53:00,17.0,33.0,Fair,991.42,7.0,0.0,17.0
319,Burbank,2018-01-13 05:53:00,14.0,33.0,Fair,991.75,0.0,0.0,14.0
320,Burbank,2018-01-13 06:53:00,13.0,33.0,Fair,992.41,0.0,0.0,13.0
321,Burbank,2018-01-13 07:53:00,14.0,29.0,Partly Cloudy,992.08,7.0,0.0,14.0
322,Burbank,2018-01-13 08:53:00,13.0,33.0,Fair,991.75,7.0,0.0,13.0
323,Burbank,2018-01-13 09:53:00,12.0,29.0,Partly Cloudy,991.75,0.0,0.0,12.0
324,Burbank,2018-01-13 10:53:00,12.0,33.0,Fair,991.42,0.0,0.0,12.0
325,Burbank,2018-01-13 11:53:00,11.0,33.0,Fair,991.42,0.0,0.0,11.0
326,Burbank,2018-01-13 12:53:00,10.0,29.0,Partly Cloudy,991.42,7.0,0.0,10.0
327,Burbank,2018-01-13 13:53:00,11.0,29.0,Partly Cloudy,991.75,7.0,0.0,11.0
328,Burbank,2018-01-13 14:53:00,9.0,34.0,Fair,992.08,0.0,0.0,9.0
329,Burbank,2018-01-13 15:53:00,12.0,34.0,Fair,992.73,0.0,0.0,12.0
330,Burbank,2018-01-13 16:53:00,16.0,34.0,Fair,993.39,6.0,0.0,16.0
331,Burbank,2018-01-13 17:53:00,19.0,34.0,Fair,993.72,0.0,0.0,19.0
332,Burbank,2018-01-13 18:53:00,23.0,34.0,Fair,993.39,0.0,0.0,23.0
333,Burbank,2018-01-13 19:53:00,25.0,34.0,Fair,992.08,0.0,0.0,25.0
334,Burbank,2018-01-13 20:53:00,27.0,34.0,Fair,990.76,0.0,0.0,26.0
335,Burbank,2018-01-13 21:53:00,28.0,34.0,Fair,990.43,6.0,0.0,26.0
336,Burbank,2018-01-13 22:53:00,27.0,34.0,Fair,990.1,9.0,0.0,26.0
337,Burbank,2018-01-13 23:53:00,28.0,34.0,Fair,990.1,6.0,0.0,26.0
338,Burbank,2018-01-14 00:53:00,26.0,30.0,Partly Cloudy,990.1,6.0,0.0,26.0
339,Burbank,2018-01-14 01:53:00,22.0,29.0,Partly Cloudy,990.76,0.0,0.0,22.0
340,Burbank,2018-01-14 02:53:00,19.0,29.0,Partly Cloudy,991.09,0.0,0.0,19.0
341,Burbank,2018-01-14 03:53:00,17.0,29.0,Partly Cloudy,991.09,0.0,0.0,17.0
342,Burbank,2018-01-14 04:53:00,16.0,33.0,Fair,991.75,0.0,0.0,16.0
343,Burbank,2018-01-14 05:53:00,15.0,33.0,Fair,992.08,0.0,0.0,15.0
344,Burbank,2018-01-14 06:53:00,15.0,33.0,Fair,992.08,6.0,0.0,15.0
345,Burbank,2018-01-14 07:53:00,14.0,33.0,Fair,991.75,0.0,0.0,14.0
346,Burbank,2018-01-14 08:53:00,13.0,33.0,Fair,991.42,0.0,0.0,13.0
347,Burbank,2018-01-14 09:53:00,12.0,33.0,Fair,991.75,6.0,0.0,12.0
348,Burbank,2018-01-14 10:53:00,12.0,33.0,Fair,991.75,6.0,0.0,12.0
349,Burbank,2018-01-14 11:53:00,11.0,29.0,Partly Cloudy,991.75,7.0,0.0,11.0
350,Burbank,2018-01-14 12:53:00,12.0,29.0,Partly Cloudy,991.42,6.0,0.0,12.0
351,Burbank,2018-01-14 13:53:00,12.0,27.0,Mostly Cloudy,991.42,0.0,0.0,12.0
352,Burbank,2018-01-14 14:53:00,13.0,28.0,Mostly Cloudy,992.08,6.0,0.0,13.0
353,Burbank,2018-01-14 15:53:00,14.0,34.0,Fair,992.73,6.0,0.0,14.0
354,Burbank,2018-01-14 16:53:00,16.0,28.0,Mostly Cloudy,993.39,0.0,0.0,16.0
355,Burbank,2018-01-14 17:53:00,21.0,28.0,Mostly Cloudy,993.72,9.0,0.0,21.0
356,Burbank,2018-01-14 18:53:00,23.0,30.0,Partly Cloudy,993.72,7.0,0.0,23.0
357,Burbank,2018-01-14 19:53:00,24.0,34.0,Fair,992.73,7.0,0.0,24.0
358,Burbank,2018-01-14 20:53:00,26.0,30.0,Partly Cloudy,991.75,6.0,0.0,25.0
359,Burbank,2018-01-14 21:53:00,26.0,34.0,Fair,990.76,6.0,0.0,25.0
360,Burbank,2018-01-14 22:53:00,27.0,34.0,Fair,990.76,13.0,0.0,26.0
361,Burbank,2018-01-14 23:53:00,27.0,34.0,Fair,990.43,7.0,0.0,26.0
362,Burbank,2018-01-15 00:53:00,25.0,30.0,Partly Cloudy,991.09,11.0,0.0,25.0
363,Burbank,2018-01-15 01:53:00,23.0,33.0,Fair,990.43,9.0,0.0,23.0
364,Burbank,2018-01-15 02:53:00,19.0,29.0,Partly Cloudy,990.43,0.0,0.0,19.0
365,Burbank,2018-01-15 03:53:00,18.0,33.0,Fair,990.43,0.0,0.0,18.0
366,Burbank,2018-01-15 04:53:00,16.0,33.0,Fair,991.42,0.0,0.0,16.0
367,Burbank,2018-01-15 05:53:00,17.0,33.0,Fair,992.08,6.0,0.0,17.0
368,Burbank,2018-01-15 06:53:00,16.0,33.0,Fair,992.08,0.0,0.0,16.0
369,Burbank,2018-01-15 07:53:00,14.0,29.0,Partly Cloudy,991.42,0.0,0.0,14.0
370,Burbank,2018-01-15 08:53:00,13.0,29.0,Partly Cloudy,991.42,7.0,0.0,13.0
371,Burbank,2018-01-15 09:53:00,13.0,29.0,Partly Cloudy,991.75,6.0,0.0,13.0
372,Burbank,2018-01-15 10:53:00,12.0,33.0,Fair,991.09,0.0,0.0,12.0
373,Burbank,2018-01-15 11:53:00,10.0,33.0,Fair,990.76,0.0,0.0,10.0
374,Burbank,2018-01-15 12:53:00,11.0,33.0,Fair,990.43,0.0,0.0,11.0
375,Burbank,2018-01-15 13:53:00,9.0,33.0,Fair,991.09,6.0,0.0,9.0
376,Burbank,2018-01-15 14:53:00,10.0,34.0,Fair,991.09,6.0,0.0,10.0
377,Burbank,2018-01-15 15:53:00,11.0,34.0,Fair,991.75,0.0,0.0,11.0
378,Burbank,2018-01-15 16:53:00,14.0,34.0,Fair,992.08,0.0,0.0,14.0
379,Burbank,2018-01-15 17:53:00,18.0,34.0,Fair,992.41,7.0,0.0,18.0
380,Burbank,2018-01-15 18:53:00,20.0,34.0,Fair,991.42,9.0,0.0,20.0
381,Burbank,2018-01-15 19:53:00,22.0,34.0,Fair,991.09,7.0,0.0,22.0
382,Burbank,2018-01-15 20:53:00,23.0,34.0,Fair,990.1,11.0,0.0,23.0
383,Burbank,2018-01-15 21:53:00,23.0,34.0,Fair,989.77,9.0,0.0,23.0
384,Burbank,2018-01-15 22:53:00,22.0,34.0,Fair,989.77,9.0,0.0,22.0
385,Burbank,2018-01-15 23:53:00,21.0,34.0,Fair,990.43,7.0,0.0,21.0
386,Burbank,2018-01-16 00:53:00,20.0,26.0,Cloudy,990.1,9.0,0.0,20.0
387,Burbank,2018-01-16 01:53:00,18.0,27.0,Mostly Cloudy,989.77,11.0,0.0,18.0
388,Burbank,2018-01-16 02:53:00,18.0,26.0,Cloudy,990.1,6.0,0.0,18.0
389,Burbank,2018-01-16 03:53:00,18.0,27.0,Mostly Cloudy,990.1,6.0,0.0,18.0
390,Burbank,2018-01-16 04:53:00,17.0,26.0,Cloudy,991.42,6.0,0.0,17.0
391,Burbank,2018-01-16 05:53:00,16.0,33.0,Fair,991.42,9.0,0.0,16.0
392,Burbank,2018-01-16 06:53:00,14.0,33.0,Fair,991.75,0.0,0.0,14.0
393,Burbank,2018-01-16 07:53:00,14.0,27.0,Mostly Cloudy,991.42,6.0,0.0,14.0
394,Burbank,2018-01-16 08:53:00,13.0,33.0,Fair,991.75,0.0,0.0,13.0
395,Burbank,2018-01-16 09:53:00,13.0,33.0,Fair,991.42,0.0,0.0,13.0
396,Burbank,2018-01-16 10:53:00,12.0,33.0,Fair,991.75,6.0,0.0,12.0
397,Burbank,2018-01-16 11:53:00,12.0,33.0,Fair,991.42,0.0,0.0,12.0
398,Burbank,2018-01-16 12:53:00,11.0,33.0,Fair,991.42,0.0,0.0,11.0
399,Burbank,2018-01-16 13:53:00,11.0,33.0,Fair,991.75,6.0,0.0,11.0
400,Burbank,2018-01-16 14:53:00,11.0,34.0,Fair,991.75,7.0,0.0,11.0
401,Burbank,2018-01-16 15:53:00,12.0,34.0,Fair,992.08,0.0,0.0,12.0
402,Burbank,2018-01-16 16:53:00,14.0,28.0,Mostly Cloudy,992.73,0.0,0.0,14.0
403,Burbank,2018-01-16 17:53:00,16.0,26.0,Cloudy,993.72,7.0,0.0,16.0
404,Burbank,2018-01-16 18:53:00,18.0,34.0,Fair,993.06,0.0,0.0,18.0
405,Burbank,2018-01-16 19:53:00,20.0,34.0,Fair,992.08,7.0,0.0,20.0
406,Burbank,2018-01-16 20:53:00,21.0,34.0,Fair,991.42,0.0,0.0,21.0
407,Burbank,2018-01-16 21:53:00,22.0,34.0,Fair,990.76,0.0,0.0,22.0
408,Burbank,2018-01-16 22:53:00,22.0,28.0,Mostly Cloudy,990.76,7.0,0.0,22.0
409,Burbank,2018-01-16 23:53:00,21.0,34.0,Fair,990.76,7.0,0.0,21.0
410,Burbank,2018-01-17 00:53:00,19.0,26.0,Cloudy,990.76,7.0,0.0,19.0
411,Burbank,2018-01-17 01:53:00,19.0,26.0,Cloudy,991.09,7.0,0.0,19.0
412,Burbank,2018-01-17 02:53:00,17.0,26.0,Cloudy,991.75,7.0,0.0,17.0
413,Burbank,2018-01-17 03:53:00,17.0,26.0,Cloudy,991.75,0.0,0.0,17.0
414,Burbank,2018-01-17 04:53:00,16.0,33.0,Fair,992.08,0.0,0.0,16.0
415,Burbank,2018-01-17 05:53:00,15.0,33.0,Fair,992.41,6.0,0.0,15.0
416,Burbank,2018-01-17 06:53:00,14.0,33.0,Fair,992.41,6.0,0.0,14.0
417,Burbank,2018-01-17 07:53:00,14.0,33.0,Fair,992.41,6.0,0.0,14.0
418,Burbank,2018-01-17 08:53:00,14.0,33.0,Fair,992.08,0.0,0.0,14.0
419,Burbank,2018-01-17 09:53:00,13.0,33.0,Fair,991.75,0.0,0.0,13.0
420,Burbank,2018-01-17 10:53:00,12.0,33.0,Fair,991.75,6.0,0.0,12.0
421,Burbank,2018-01-17 11:53:00,11.0,33.0,Fair,991.42,0.0,0.0,11.0
422,Burbank,2018-01-17 12:53:00,10.0,33.0,Fair,991.42,0.0,0.0,10.0
423,Burbank,2018-01-17 13:53:00,11.0,29.0,Partly Cloudy,991.75,0.0,0.0,11.0
424,Burbank,2018-01-17 14:53:00,10.0,30.0,Partly Cloudy,992.73,0.0,0.0,10.0
425,Burbank,2018-01-17 15:53:00,13.0,34.0,Fair,993.39,0.0,0.0,13.0
426,Burbank,2018-01-17 16:53:00,17.0,34.0,Fair,993.39,0.0,0.0,17.0
427,Burbank,2018-01-17 17:53:00,20.0,34.0,Fair,993.72,6.0,0.0,20.0
428,Burbank,2018-01-17 18:53:00,22.0,34.0,Fair,993.72,0.0,0.0,22.0
429,Burbank,2018-01-17 19:53:00,23.0,28.0,Mostly Cloudy,992.73,7.0,0.0,23.0
430,Burbank,2018-01-17 20:53:00,25.0,30.0,Partly Cloudy,992.08,0.0,0.0,25.0
431,Burbank,2018-01-17 21:53:00,26.0,34.0,Fair,991.42,0.0,0.0,25.0
432,Burbank,2018-01-17 22:53:00,27.0,34.0,Fair,991.09,0.0,0.0,26.0
433,Burbank,2018-01-17 23:53:00,26.0,34.0,Fair,990.76,6.0,0.0,26.0
434,Burbank,2018-01-18 00:53:00,23.0,26.0,Cloudy,991.09,9.0,0.0,23.0
435,Burbank,2018-01-18 01:53:00,21.0,29.0,Partly Cloudy,991.09,6.0,0.0,21.0
436,Burbank,2018-01-18 02:53:00,19.0,29.0,Partly Cloudy,991.09,0.0,0.0,19.0
437,Burbank,2018-01-18 03:53:00,18.0,33.0,Fair,991.09,0.0,0.0,18.0
438,Burbank,2018-01-18 04:53:00,18.0,33.0,Fair,991.75,9.0,0.0,18.0
439,Burbank,2018-01-18 05:53:00,17.0,33.0,Fair,991.75,6.0,0.0,17.0
440,Burbank,2018-01-18 06:53:00,16.0,33.0,Fair,991.75,0.0,0.0,16.0
441,Burbank,2018-01-18 07:53:00,16.0,33.0,Fair,991.42,7.0,0.0,16.0
442,Burbank,2018-01-18 08:53:00,14.0,33.0,Fair,991.09,6.0,0.0,14.0
443,Burbank,2018-01-18 09:53:00,16.0,33.0,Fair,990.76,7.0,0.0,16.0
444,Burbank,2018-01-18 10:53:00,14.0,33.0,Fair,990.43,0.0,0.0,14.0
445,Burbank,2018-01-18 11:53:00,14.0,33.0,Fair,990.43,0.0,0.0,14.0
446,Burbank,2018-01-18 12:53:00,13.0,33.0,Fair,990.1,0.0,0.0,13.0
447,Burbank,2018-01-18 13:53:00,13.0,33.0,Fair,990.43,0.0,0.0,13.0
448,Burbank,2018-01-18 14:53:00,11.0,34.0,Fair,990.76,6.0,0.0,11.0
449,Burbank,2018-01-18 15:53:00,13.0,34.0,Fair,991.09,0.0,0.0,13.0
450,Burbank,2018-01-18 16:53:00,17.0,34.0,Fair,991.09,0.0,0.0,17.0
451,Burbank,2018-01-18 17:53:00,20.0,34.0,Fair,991.42,0.0,0.0,20.0
452,Burbank,2018-01-18 18:53:00,23.0,34.0,Fair,991.09,11.0,0.0,23.0
453,Burbank,2018-01-18 19:53:00,24.0,34.0,Fair,990.1,17.0,0.0,24.0
454,Burbank,2018-01-18 20:53:00,24.0,34.0,Fair,989.44,17.0,0.0,24.0
455,Burbank,2018-01-18 21:53:00,24.0,34.0,Fair,988.78,13.0,0.0,24.0
456,Burbank,2018-01-18 22:53:00,23.0,21.0,Haze,988.45,13.0,0.0,23.0
457,Burbank,2018-01-18 23:53:00,22.0,21.0,Haze,988.45,7.0,0.0,22.0
458,Burbank,2018-01-19 00:53:00,21.0,30.0,Partly Cloudy,988.45,9.0,0.0,21.0
459,Burbank,2018-01-19 01:53:00,20.0,29.0,Partly Cloudy,988.45,7.0,0.0,20.0
460,Burbank,2018-01-19 02:53:00,19.0,33.0,Fair,988.13,6.0,0.0,19.0
461,Burbank,2018-01-19 03:53:00,19.0,29.0,Partly Cloudy,988.13,11.0,0.0,19.0
462,Burbank,2018-01-19 04:53:00,17.0,29.0,Partly Cloudy,989.11,6.0,0.0,17.0
463,Burbank,2018-01-19 05:53:00,16.0,29.0,Partly Cloudy,989.11,7.0,0.0,16.0
464,Burbank,2018-01-19 06:53:00,16.0,33.0,Fair,989.11,6.0,0.0,16.0
465,Burbank,2018-01-19 07:53:00,14.0,33.0,Fair,988.45,0.0,0.0,14.0
466,Burbank,2018-01-19 08:53:00,13.0,33.0,Fair,988.78,6.0,0.0,13.0
467,Burbank,2018-01-19 09:53:00,13.0,33.0,Fair,988.45,0.0,0.0,13.0
468,Burbank,2018-01-19 10:53:00,13.0,27.0,Mostly Cloudy,987.8,9.0,0.0,13.0
469,Burbank,2018-01-19 11:53:00,13.0,26.0,Cloudy,987.8,9.0,0.0,13.0
470,Burbank,2018-01-19 12:01:00,13.0,20.0,Fog,987.8,7.0,0.0,13.0
471,Burbank,2018-01-19 12:09:00,13.0,20.0,Fog,987.8,6.0,0.0,13.0
472,Burbank,2018-01-19 12:23:00,13.0,20.0,Fog,987.8,7.0,0.0,13.0
473,Burbank,2018-01-19 12:34:00,13.0,26.0,Cloudy,987.8,9.0,0.0,13.0
474,Burbank,2018-01-19 12:53:00,13.0,26.0,Cloudy,987.47,7.0,0.0,13.0
475,Burbank,2018-01-19 13:53:00,14.0,26.0,Cloudy,988.13,6.0,0.0,14.0
476,Burbank,2018-01-19 14:53:00,14.0,26.0,Cloudy,988.13,9.0,0.0,14.0
477,Burbank,2018-01-19 15:05:00,14.0,26.0,Cloudy,988.13,13.0,0.0,14.0
478,Burbank,2018-01-19 15:53:00,14.0,21.0,Haze,988.45,11.0,0.0,14.0
479,Burbank,2018-01-19 16:53:00,14.0,26.0,Cloudy,988.45,13.0,0.0,14.0
480,Burbank,2018-01-19 17:53:00,15.0,26.0,Cloudy,988.45,13.0,0.0,15.0
481,Burbank,2018-01-19 18:53:00,16.0,26.0,Cloudy,988.13,17.0,0.0,16.0
482,Burbank,2018-01-19 19:53:00,16.0,21.0,Haze,987.14,13.0,0.0,16.0
483,Burbank,2018-01-19 20:53:00,16.0,21.0,Haze,985.82,17.0,0.0,16.0
484,Burbank,2018-01-19 21:42:00,15.0,11.0,Light Rain,985.49,17.0,0.0,15.0
485,Burbank,2018-01-19 21:53:00,14.0,11.0,Light Rain,985.49,11.0,0.0,14.0
486,Burbank,2018-01-19 22:53:00,16.0,26.0,Cloudy,984.83,13.0,0.0,16.0
487,Burbank,2018-01-19 23:21:00,16.0,26.0,Cloudy,984.5,17.0,0.0,16.0
488,Burbank,2018-01-19 23:30:00,15.0,26.0,Cloudy,984.5,17.0,0.0,15.0
489,Burbank,2018-01-19 23:53:00,15.0,26.0,Cloudy,984.83,15.0,0.0,15.0
490,Burbank,2018-01-20 00:22:00,14.0,26.0,Cloudy,984.5,19.0,0.0,14.0
491,Burbank,2018-01-20 00:53:00,14.0,26.0,Cloudy,984.17,11.0,0.0,14.0
492,Burbank,2018-01-20 01:14:00,14.0,26.0,Cloudy,984.17,15.0,0.0,14.0
493,Burbank,2018-01-20 01:37:00,14.0,26.0,Cloudy,984.17,11.0,0.0,14.0
494,Burbank,2018-01-20 01:53:00,14.0,26.0,Cloudy,984.5,11.0,0.0,14.0
495,Burbank,2018-01-20 02:53:00,13.0,26.0,Cloudy,984.5,11.0,0.0,13.0
496,Burbank,2018-01-20 03:53:00,12.0,29.0,Partly Cloudy,984.83,6.0,0.0,12.0
497,Burbank,2018-01-20 04:53:00,13.0,27.0,Mostly Cloudy,984.83,7.0,0.0,13.0
498,Burbank,2018-01-20 05:53:00,13.0,27.0,Mostly Cloudy,985.16,7.0,0.0,13.0
499,Burbank,2018-01-20 06:53:00,12.0,33.0,Fair,985.16,11.0,0.0,12.0
500,Burbank,2018-01-20 07:53:00,12.0,27.0,Mostly Cloudy,985.16,17.0,0.0,12.0
501,Burbank,2018-01-20 08:53:00,11.0,27.0,Mostly Cloudy,985.16,19.0,0.0,11.0
502,Burbank,2018-01-20 09:53:00,11.0,26.0,Cloudy,985.16,11.0,0.0,11.0
503,Burbank,2018-01-20 10:53:00,11.0,27.0,Mostly Cloudy,985.16,15.0,0.0,11.0
504,Burbank,2018-01-20 11:53:00,11.0,27.0,Mostly Cloudy,985.16,13.0,0.0,11.0
505,Burbank,2018-01-20 12:53:00,10.0,29.0,Partly Cloudy,985.49,15.0,0.0,10.0
506,Burbank,2018-01-20 13:53:00,10.0,29.0,Partly Cloudy,985.49,17.0,0.0,10.0
507,Burbank,2018-01-20 14:53:00,9.0,28.0,Mostly Cloudy,986.81,15.0,0.0,7.0
508,Burbank,2018-01-20 15:53:00,10.0,30.0,Partly Cloudy,987.8,13.0,0.0,10.0
509,Burbank,2018-01-20 16:53:00,11.0,30.0,Partly Cloudy,988.45,17.0,0.0,11.0
510,Burbank,2018-01-20 17:53:00,12.0,34.0,Fair,989.11,22.0,0.0,12.0
511,Burbank,2018-01-20 18:53:00,13.0,34.0,Fair,989.44,26.0,0.0,13.0
512,Burbank,2018-01-20 19:53:00,14.0,34.0,Fair,988.78,26.0,0.0,14.0
513,Burbank,2018-01-20 20:53:00,15.0,34.0,Fair,988.45,19.0,0.0,15.0
514,Burbank,2018-01-20 21:53:00,16.0,34.0,Fair,988.13,20.0,0.0,16.0
515,Burbank,2018-01-20 22:53:00,15.0,34.0,Fair,988.13,24.0,0.0,15.0
516,Burbank,2018-01-20 23:53:00,15.0,34.0,Fair,988.78,24.0,0.0,15.0
517,Burbank,2018-01-21 00:53:00,13.0,30.0,Partly Cloudy,989.44,26.0,0.0,13.0
518,Burbank,2018-01-21 01:53:00,12.0,29.0,Partly Cloudy,989.44,20.0,0.0,12.0
519,Burbank,2018-01-21 02:53:00,11.0,29.0,Partly Cloudy,990.76,11.0,0.0,11.0
520,Burbank,2018-01-21 03:53:00,11.0,33.0,Fair,991.42,20.0,0.0,11.0
521,Burbank,2018-01-21 04:53:00,11.0,33.0,Fair,992.08,20.0,0.0,11.0
522,Burbank,2018-01-21 05:53:00,10.0,33.0,Fair,992.73,9.0,0.0,10.0
523,Burbank,2018-01-21 06:21:00,9.0,33.0,Fair,993.06,0.0,0.0,9.0
524,Burbank,2018-01-21 06:53:00,9.0,33.0,Fair,993.06,11.0,0.0,7.0
525,Burbank,2018-01-21 07:53:00,9.0,33.0,Fair,993.39,17.0,0.0,7.0
526,Burbank,2018-01-21 08:53:00,9.0,33.0,Fair,993.06,19.0,0.0,7.0
527,Burbank,2018-01-21 09:53:00,9.0,33.0,Fair,993.72,11.0,0.0,7.0
528,Burbank,2018-01-21 10:53:00,8.0,33.0,Fair,993.39,0.0,0.0,8.0
529,Burbank,2018-01-21 11:53:00,6.0,33.0,Fair,993.72,0.0,0.0,6.0
530,Burbank,2018-01-21 12:53:00,4.0,33.0,Fair,994.05,7.0,0.0,2.0
531,Burbank,2018-01-21 13:53:00,4.0,33.0,Fair,994.38,0.0,0.0,4.0
532,Burbank,2018-01-21 14:53:00,4.0,34.0,Fair,995.37,0.0,0.0,4.0
533,Burbank,2018-01-21 15:53:00,6.0,34.0,Fair,996.03,0.0,0.0,6.0
534,Burbank,2018-01-21 16:53:00,9.0,34.0,Fair,997.34,0.0,0.0,9.0
535,Burbank,2018-01-21 17:53:00,12.0,34.0,Fair,997.67,6.0,0.0,12.0
536,Burbank,2018-01-21 18:53:00,13.0,34.0,Fair,997.67,0.0,0.0,13.0
537,Burbank,2018-01-21 19:53:00,14.0,30.0,Partly Cloudy,997.02,11.0,0.0,14.0
538,Burbank,2018-01-21 20:53:00,15.0,34.0,Fair,996.36,6.0,0.0,15.0
539,Burbank,2018-01-21 21:53:00,16.0,34.0,Fair,995.7,0.0,0.0,16.0
540,Burbank,2018-01-21 22:53:00,17.0,34.0,Fair,995.37,0.0,0.0,17.0
541,Burbank,2018-01-21 23:53:00,16.0,34.0,Fair,995.7,17.0,0.0,16.0
542,Burbank,2018-01-22 00:53:00,14.0,26.0,Cloudy,996.03,11.0,0.0,14.0
543,Burbank,2018-01-22 01:53:00,13.0,29.0,Partly Cloudy,996.36,6.0,0.0,13.0
544,Burbank,2018-01-22 02:53:00,13.0,29.0,Partly Cloudy,996.69,6.0,0.0,13.0
545,Burbank,2018-01-22 03:53:00,11.0,29.0,Partly Cloudy,996.69,6.0,0.0,11.0
546,Burbank,2018-01-22 04:53:00,10.0,29.0,Partly Cloudy,996.69,6.0,0.0,10.0
547,Burbank,2018-01-22 05:53:00,10.0,33.0,Fair,997.02,6.0,0.0,10.0
548,Burbank,2018-01-22 06:53:00,9.0,29.0,Partly Cloudy,996.69,0.0,0.0,9.0
549,Burbank,2018-01-22 07:53:00,8.0,29.0,Partly Cloudy,996.36,6.0,0.0,8.0
550,Burbank,2018-01-22 08:53:00,8.0,27.0,Mostly Cloudy,996.03,7.0,0.0,7.0
551,Burbank,2018-01-22 09:53:00,7.0,29.0,Partly Cloudy,996.03,6.0,0.0,7.0
552,Burbank,2018-01-22 10:53:00,8.0,33.0,Fair,995.7,0.0,0.0,8.0
553,Burbank,2018-01-22 11:53:00,8.0,33.0,Fair,995.7,0.0,0.0,8.0
554,Burbank,2018-01-22 12:53:00,6.0,33.0,Fair,995.37,6.0,0.0,6.0
555,Burbank,2018-01-22 13:53:00,6.0,33.0,Fair,995.7,0.0,0.0,6.0
556,Burbank,2018-01-22 14:53:00,6.0,34.0,Fair,995.7,6.0,0.0,6.0
557,Burbank,2018-01-22 15:53:00,9.0,34.0,Fair,996.03,0.0,0.0,9.0
558,Burbank,2018-01-22 16:53:00,11.0,34.0,Fair,996.36,6.0,0.0,11.0
559,Burbank,2018-01-22 17:53:00,16.0,34.0,Fair,996.36,0.0,0.0,16.0
